SEQN,RIDAGEYR,RIDRETH3
101675,55,2
101676,55,6
101677,25,3
101678,13,1
101679,62,2
101680,1,4
101681,31,4
101682,45,3
101683,74,3
101684,0,2
101685,80,4
101686,2,4
101687,75,4
101688,20,3
101689,80,3
101690,78,3
101691,3,4
101692,60,3
101693,28,3
101694,64,2
101695,45,7
101696,77,4
101697,60,3
101698,57,1
101699,0,3
101700,80,3
101701,26,2
101702,80,3
101703,10,7
101704,80,4
101705,60,3
101706,4,1
101707,79,3
101708,80,3
101709,23,2
101710,80,3
101711,43,1
101712,0,7
101713,0,2
101714,36,4
101715,9,3
101716,33,1
101717,17,1
101718,39,3
101719,14,3
101720,9,1
101721,28,6
101722,72,1
101723,69,3
101724,60,4
101725,59,6
101726,61,6
101727,37,2
101728,65,4
101729,68,4
101730,73,3
101731,46,1
101732,39,3
101733,25,7
101734,16,3
101735,5,2
101736,29,3
101737,57,3
101738,2,3
101739,7,2
101740,59,4
101741,5,6
101742,37,3
101743,74,2
101744,25,3
101745,18,7
101746,3,2
101747,7,3
101748,8,3
101749,3,1
101750,71,3
101751,13,3
101752,1,2
101753,46,6
101754,56,2
101755,66,7
101756,61,4
101757,11,4
101758,37,3
101759,2,3
101760,33,6
101761,44,7
101762,80,3
101763,54,3
101764,49,4
101765,32,4
101766,55,6
101767,1,1
101768,24,3
101769,10,3
101770,80,3
101771,80,2
101772,77,4
101773,8,4
101774,28,3
101775,36,6
101776,0,1
101777,64,4
101778,64,6
101779,55,3
101780,65,3
101781,55,2
101782,54,4
101783,51,3
101784,38,6
101785,77,3
101786,53,3
101787,30,4
101788,15,4
101789,5,4
101790,22,4
101791,1,3
101792,7,3
101793,57,2
101794,63,1
101795,40,1
101796,12,1
101797,1,3
101798,8,3
101799,28,3
101800,6,4
101801,11,6
101802,57,7
101803,3,1
101804,9,4
101805,80,3
101806,16,1
101807,79,6
101808,10,7
101809,61,3
101810,8,1
101811,69,2
101812,8,4
101813,15,4
101814,26,3
101815,6,7
101816,0,4
101817,71,3
101818,19,3
101819,7,7
101820,9,1
101821,53,2
101822,40,3
101823,67,4
101824,64,4
101825,16,3
101826,15,4
101827,4,6
101828,32,6
101829,63,3
101830,45,4
101831,3,3
101832,59,3
101833,9,2
101834,66,4
101835,11,4
101836,14,1
101837,72,1
101838,30,3
101839,74,7
101840,74,3
101841,48,4
101842,30,6
101843,77,3
101844,21,6
101845,38,7
101846,51,3
101847,63,4
101848,56,1
101849,0,1
101850,28,1
101851,40,2
101852,32,6
101853,30,1
101854,1,7
101855,11,4
101856,70,6
101857,7,6
101858,13,4
101859,64,7
101860,77,6
101861,49,3
101862,37,1
101863,12,6
101864,72,6
101865,53,4
101866,52,4
101867,22,2
101868,14,1
101869,16,1
101870,66,3
101871,36,3
101872,8,3
101873,8,7
101874,63,6
101875,49,6
101876,38,4
101877,2,3
101878,50,2
101879,56,1
101880,21,7
101881,1,4
101882,52,4
101883,76,3
101884,70,3
101885,43,3
101886,31,6
101887,5,1
101888,60,2
101889,5,3
101890,8,1
101891,76,4
101892,6,4
101893,23,1
101894,46,7
101895,78,2
101896,28,3
101897,0,3
101898,13,6
101899,36,4
101900,5,4
101901,25,4
101902,10,3
101903,33,1
101904,33,4
101905,70,4
101906,0,3
101907,13,4
101908,1,7
101909,0,3
101910,80,3
101911,22,4
101912,31,6
101913,12,3
101914,7,3
101915,69,3
101916,0,1
101917,66,2
101918,7,3
101919,33,6
101920,48,6
101921,73,3
101922,55,6
101923,12,4
101924,77,4
101925,13,7
101926,8,1
101927,5,4
101928,42,4
101929,6,4
101930,8,2
101931,15,1
101932,10,7
101933,9,7
101934,64,7
101935,19,6
101936,80,4
101937,24,7
101938,19,6
101939,10,1
101940,30,6
101941,44,4
101942,17,4
101943,13,2
101944,2,3
101945,74,3
101946,1,3
101947,66,4
101948,2,3
101949,79,3
101950,54,3
101951,19,4
101952,9,1
101953,3,3
101954,1,1
101955,1,1
101956,2,7
101957,35,6
101958,4,3
101959,70,3
101960,6,3
101961,4,4
101962,79,3
101963,0,3
101964,11,4
101965,44,6
101966,24,2
101967,10,1
101968,7,4
101969,6,1
101970,2,1
101971,24,4
101972,15,4
101973,37,4
101974,4,3
101975,45,4
101976,38,6
101977,45,4
101978,44,4
101979,1,4
101980,35,3
101981,67,6
101982,26,2
101983,7,6
101984,7,1
101985,27,4
101986,19,3
101987,66,3
101988,12,3
101989,80,1
101990,23,3
101991,25,2
101992,3,3
101993,67,3
101994,5,7
101995,59,3
101996,12,4
101997,14,6
101998,4,7
101999,6,7
102000,63,4
102001,63,2
102002,77,3
102003,25,7
102004,13,3
102005,36,3
102006,0,3
102007,55,6
102008,47,3
102009,11,4
102010,10,6
102011,1,1
102012,48,4
102013,6,3
102014,2,4
102015,20,3
102016,8,2
102017,11,2
102018,69,4
102019,19,3
102020,43,4
102021,65,6
102022,46,3
102023,0,1
102024,37,3
102025,13,4
102026,24,3
102027,67,3
102028,24,6
102029,2,6
102030,50,1
102031,61,3
102032,67,4
102033,5,7
102034,0,1
102035,32,3
102036,11,1
102037,21,1
102038,5,3
102039,22,3
102040,10,6
102041,42,3
102042,15,6
102043,5,3
102044,33,4
102045,55,3
102046,32,6
102047,62,2
102048,78,2
102049,6,2
102050,47,4
102051,16,3
102052,80,1
102053,4,3
102054,68,3
102055,69,3
102056,12,1
102057,70,3
102058,68,3
102059,66,4
102060,80,3
102061,14,3
102062,18,3
102063,9,3
102064,35,1
102065,3,4
102066,6,3
102067,55,3
102068,65,6
102069,10,4
102070,80,3
102071,17,7
102072,50,1
102073,43,3
102074,35,4
102075,0,7
102076,16,4
102077,17,4
102078,61,4
102079,60,4
102080,11,2
102081,49,3
102082,58,7
102083,11,3
102084,7,4
102085,35,4
102086,18,4
102087,9,2
102088,29,3
102089,11,2
102090,12,1
102091,32,4
102092,60,2
102093,21,2
102094,1,3
102095,2,4
102096,20,2
102097,4,2
102098,17,6
102099,32,3
102100,75,4
102101,20,1
102102,17,3
102103,37,7
102104,80,3
102105,24,4
102106,64,4
102107,31,7
102108,0,1
102109,0,4
102110,7,3
102111,53,2
102112,33,4
102113,26,1
102114,14,3
102115,15,6
102116,75,4
102117,74,6
102118,0,4
102119,5,3
102120,1,4
102121,53,1
102122,17,6
102123,18,4
102124,14,3
102125,52,3
102126,23,2
102127,2,4
102128,21,4
102129,34,1
102130,56,3
102131,69,6
102132,39,1
102133,19,3
102134,42,3
102135,24,4
102136,7,2
102137,67,4
102138,11,7
102139,31,7
102140,5,3
102141,19,1
102142,0,3
102143,15,2
102144,1,2
102145,12,4
102146,3,3
102147,55,7
102148,80,4
102149,27,4
102150,12,3
102151,44,6
102152,44,6
102153,77,1
102154,41,1
102155,47,1
102156,0,3
102157,14,2
102158,80,4
102159,2,3
102160,31,6
102161,19,4
102162,80,3
102163,23,3
102164,0,6
102165,14,1
102166,15,3
102167,80,3
102168,59,4
102169,66,3
102170,64,4
102171,77,6
102172,3,7
102173,64,3
102174,8,6
102175,13,4
102176,0,4
102177,80,3
102178,61,4
102179,42,4
102180,2,7
102181,43,4
102182,41,6
102183,68,3
102184,25,6
102185,45,4
102186,16,6
102187,20,4
102188,9,3
102189,18,3
102190,16,3
102191,58,3
102192,65,3
102193,36,6
102194,36,1
102195,0,1
102196,38,3
102197,11,4
102198,63,1
102199,57,2
102200,11,3
102201,47,4
102202,23,7
102203,64,1
102204,49,3
102205,9,1
102206,9,1
102207,42,6
102208,14,3
102209,5,6
102210,68,4
102211,37,1
102212,31,3
102213,13,1
102214,77,2
102215,48,3
102216,1,3
102217,27,4
102218,48,4
102219,54,4
102220,0,3
102221,38,1
102222,7,4
102223,36,3
102224,19,6
102225,41,3
102226,26,6
102227,8,1
102228,11,7
102229,57,1
102230,3,4
102231,15,1
102232,22,6
102233,5,3
102234,41,3
102235,11,3
102236,5,3
102237,2,4
102238,49,3
102239,23,6
102240,60,3
102241,80,4
102242,23,3
102243,60,6
102244,42,4
102245,64,7
102246,0,2
102247,0,3
102248,48,6
102249,22,3
102250,34,3
102251,75,1
102252,10,1
102253,6,2
102254,38,1
102255,24,3
102256,40,2
102257,1,4
102258,51,2
102259,56,4
102260,65,3
102261,12,3
102262,13,4
102263,79,3
102264,18,3
102265,34,3
102266,70,4
102267,77,4
102268,10,1
102269,54,4
102270,16,6
102271,79,6
102272,26,3
102273,3,7
102274,14,2
102275,13,4
102276,79,4
102277,7,4
102278,36,1
102279,38,1
102280,0,3
102281,54,6
102282,0,1
102283,22,3
102284,18,3
102285,37,4
102286,0,3
102287,17,4
102288,32,6
102289,18,4
102290,5,3
102291,6,7
102292,6,3
102293,4,3
102294,17,3
102295,1,4
102296,62,4
102297,14,3
102298,19,4
102299,12,1
102300,74,3
102301,78,3
102302,40,2
102303,8,4
102304,6,3
102305,13,1
102306,71,7
102307,79,3
102308,2,3
102309,55,3
102310,6,4
102311,33,2
102312,16,1
102313,80,3
102314,13,3
102315,39,6
102316,14,3
102317,59,3
102318,69,7
102319,5,3
102320,63,4
102321,56,1
102322,45,4
102323,19,2
102324,28,1
102325,7,4
102326,72,2
102327,16,7
102328,80,3
102329,72,1
102330,18,1
102331,53,3
102332,5,4
102333,50,4
102334,25,3
102335,18,6
102336,33,3
102337,68,2
102338,54,3
102339,16,1
102340,33,3
102341,39,3
102342,52,2
102343,56,1
102344,34,6
102345,39,4
102346,37,3
102347,40,6
102348,27,1
102349,67,6
102350,36,1
102351,4,4
102352,31,3
102353,64,3
102354,11,3
102355,33,6
102356,22,2
102357,3,3
102358,31,6
102359,39,6
102360,28,4
102361,31,7
102362,80,3
102363,22,3
102364,33,3
102365,75,3
102366,18,1
102367,66,4
102368,67,3
102369,42,1
102370,80,3
102371,54,4
102372,80,3
102373,31,1
102374,5,3
102375,4,4
102376,11,3
102377,59,1
102378,40,1
102379,71,2
102380,26,4
102381,42,3
102382,44,7
102383,26,1
102384,9,3
102385,15,7
102386,27,6
102387,68,3
102388,2,3
102389,71,4
102390,3,2
102391,31,6
102392,80,3
102393,20,3
102394,14,3
102395,25,1
102396,45,7
102397,73,3
102398,6,3
102399,80,3
102400,42,1
102401,44,2
102402,9,7
102403,7,6
102404,16,3
102405,49,1
102406,11,4
102407,75,3
102408,7,4
102409,2,4
102410,44,1
102411,80,3
102412,11,1
102413,9,4
102414,19,7
102415,54,2
102416,19,1
102417,62,2
102418,63,3
102419,32,7
102420,70,1
102421,57,2
102422,3,2
102423,62,4
102424,37,6
102425,33,7
102426,10,7
102427,63,1
102428,41,3
102429,38,1
102430,4,1
102431,19,2
102432,33,3
102433,15,1
102434,44,4
102435,9,3
102436,56,3
102437,3,3
102438,11,7
102439,5,4
102440,16,6
102441,13,3
102442,62,3
102443,56,3
102444,58,3
102445,80,1
102446,0,4
102447,79,4
102448,3,4
102449,1,3
102450,39,3
102451,1,3
102452,60,1
102453,13,4
102454,34,1
102455,66,4
102456,29,7
102457,58,3
102458,34,4
102459,9,3
102460,25,3
102461,28,6
102462,5,1
102463,15,3
102464,46,3
102465,79,6
102466,34,3
102467,58,4
102468,16,6
102469,33,3
102470,0,3
102471,62,2
102472,41,4
102473,41,2
102474,52,7
102475,38,1
102476,12,4
102477,1,3
102478,60,4
102479,29,3
102480,77,4
102481,9,3
102482,36,3
102483,60,3
102484,9,4
102485,80,3
102486,21,6
102487,19,6
102488,29,2
102489,73,3
102490,71,6
102491,0,7
102492,31,4
102493,79,3
102494,76,3
102495,33,3
102496,3,3
102497,75,3
102498,16,6
102499,10,3
102500,15,7
102501,45,3
102502,0,4
102503,3,3
102504,80,3
102505,38,1
102506,51,2
102507,24,1
102508,68,4
102509,62,1
102510,11,3
102511,5,2
102512,59,3
102513,15,3
102514,33,7
102515,56,3
102516,46,3
102517,63,2
102518,44,1
102519,0,4
102520,63,2
102521,8,3
102522,60,1
102523,0,3
102524,63,1
102525,47,6
102526,42,4
102527,0,3
102528,64,3
102529,80,4
102530,44,3
102531,10,4
102532,34,4
102533,55,1
102534,19,1
102535,4,7
102536,2,1
102537,1,7
102538,14,4
102539,11,3
102540,10,4
102541,26,7
102542,66,2
102543,12,4
102544,80,3
102545,11,2
102546,41,6
102547,8,1
102548,28,7
102549,12,1
102550,9,4
102551,58,4
102552,9,6
102553,50,6
102554,66,7
102555,61,4
102556,50,2
102557,26,4
102558,0,2
102559,53,1
102560,33,7
102561,9,7
102562,38,2
102563,0,4
102564,1,4
102565,5,1
102566,12,3
102567,7,7
102568,23,2
102569,3,3
102570,14,4
102571,10,4
102572,72,3
102573,54,4
102574,68,1
102575,13,3
102576,60,4
102577,15,3
102578,70,4
102579,63,3
102580,25,1
102581,50,4
102582,15,3
102583,5,3
102584,61,4
102585,80,1
102586,52,1
102587,5,3
102588,68,3
102589,24,4
102590,80,3
102591,59,3
102592,14,7
102593,39,6
102594,0,1
102595,18,3
102596,2,4
102597,70,3
102598,75,6
102599,15,6
102600,34,6
102601,8,4
102602,4,3
102603,4,7
102604,16,6
102605,57,4
102606,65,4
102607,17,3
102608,4,2
102609,80,3
102610,2,6
102611,64,3
102612,33,3
102613,17,4
102614,5,3
102615,79,3
102616,56,3
102617,63,3
102618,70,1
102619,61,3
102620,48,6
102621,32,4
102622,46,3
102623,66,3
102624,56,4
102625,33,7
102626,46,1
102627,11,3
102628,69,3
102629,73,2
102630,2,7
102631,22,4
102632,17,4
102633,41,2
102634,80,3
102635,40,6
102636,18,6
102637,64,4
102638,26,3
102639,7,3
102640,11,4
102641,34,3
102642,44,6
102643,7,3
102644,53,3
102645,12,7
102646,11,4
102647,8,4
102648,33,4
102649,57,4
102650,66,3
102651,71,3
102652,13,4
102653,25,2
102654,5,1
102655,21,2
102656,36,6
102657,68,3
102658,9,3
102659,80,1
102660,19,1
102661,59,3
102662,12,3
102663,4,3
102664,51,6
102665,80,3
102666,44,3
102667,50,1
102668,39,3
102669,32,4
102670,0,2
102671,80,3
102672,21,4
102673,47,6
102674,26,3
102675,22,4
102676,22,7
102677,60,3
102678,6,7
102679,80,3
102680,80,3
102681,3,1
102682,33,6
102683,65,1
102684,34,6
102685,39,3
102686,51,3
102687,64,4
102688,53,3
102689,24,3
102690,9,4
102691,8,3
102692,12,3
102693,7,2
102694,55,3
102695,14,7
102696,67,4
102697,75,4
102698,14,2
102699,12,6
102700,24,2
102701,61,3
102702,75,3
102703,12,1
102704,52,3
102705,17,3
102706,40,6
102707,27,3
102708,80,3
102709,17,2
102710,73,3
102711,2,3
102712,8,7
102713,23,4
102714,14,1
102715,7,2
102716,13,2
102717,65,4
102718,20,1
102719,13,3
102720,59,3
102721,53,2
102722,62,1
102723,63,6
102724,43,1
102725,16,3
102726,62,4
102727,8,2
102728,16,3
102729,61,3
102730,54,6
102731,80,3
102732,70,3
102733,61,4
102734,12,4
102735,17,4
102736,1,6
102737,50,3
102738,70,3
102739,3,2
102740,62,4
102741,18,6
102742,6,1
102743,45,1
102744,7,2
102745,6,6
102746,23,3
102747,57,3
102748,9,7
102749,5,6
102750,50,6
102751,19,3
102752,1,2
102753,50,3
102754,50,4
102755,13,2
102756,34,3
102757,10,3
102758,46,6
102759,47,3
102760,0,1
102761,25,4
102762,20,3
102763,62,2
102764,0,1
102765,10,4
102766,46,6
102767,10,3
102768,49,3
102769,12,4
102770,12,1
102771,60,1
102772,56,3
102773,63,3
102774,2,4
102775,58,3
102776,35,3
102777,60,3
102778,67,4
102779,57,3
102780,6,4
102781,24,1
102782,6,4
102783,52,6
102784,6,2
102785,54,3
102786,46,6
102787,4,4
102788,42,4
102789,61,1
102790,47,3
102791,61,4
102792,61,3
102793,30,3
102794,67,2
102795,4,3
102796,7,3
102797,20,4
102798,57,2
102799,62,6
102800,65,3
102801,58,4
102802,25,6
102803,9,4
102804,30,1
102805,60,4
102806,2,4
102807,79,4
102808,62,4
102809,24,1
102810,16,2
102811,41,1
102812,4,3
102813,0,3
102814,11,1
102815,80,3
102816,42,2
102817,2,3
102818,4,4
102819,48,3
102820,57,1
102821,35,4
102822,16,6
102823,55,2
102824,0,3
102825,80,3
102826,58,1
102827,14,3
102828,80,4
102829,2,3
102830,8,3
102831,51,6
102832,29,3
102833,25,4
102834,57,4
102835,67,4
102836,40,1
102837,19,2
102838,41,7
102839,1,3
102840,0,3
102841,78,2
102842,7,7
102843,1,7
102844,2,1
102845,63,4
102846,61,3
102847,30,3
102848,1,3
102849,29,6
102850,54,2
102851,58,1
102852,10,1
102853,45,3
102854,45,7
102855,61,6
102856,80,6
102857,14,1
102858,36,6
102859,8,3
102860,63,6
102861,41,4
102862,0,3
102863,61,1
102864,8,2
102865,44,3
102866,73,3
102867,17,6
102868,70,6
102869,67,3
102870,51,6
102871,80,6
102872,44,4
102873,66,4
102874,3,1
102875,61,3
102876,65,2
102877,17,1
102878,61,1
102879,21,3
102880,51,6
102881,4,6
102882,8,3
102883,80,3
102884,32,1
102885,37,4
102886,50,6
102887,60,4
102888,5,2
102889,47,1
102890,80,4
102891,9,1
102892,42,1
102893,44,3
102894,26,2
102895,43,4
102896,3,4
102897,1,3
102898,10,4
102899,20,3
102900,6,2
102901,66,4
102902,1,3
102903,20,4
102904,75,3
102905,13,3
102906,9,3
102907,47,4
102908,51,3
102909,12,3
102910,71,3
102911,55,7
102912,11,3
102913,39,3
102914,73,6
102915,14,4
102916,66,2
102917,61,4
102918,33,3
102919,0,3
102920,62,2
102921,53,1
102922,31,4
102923,43,3
102924,75,3
102925,3,3
102926,15,7
102927,0,3
102928,0,2
102929,60,4
102930,2,4
102931,11,3
102932,3,3
102933,24,4
102934,48,4
102935,27,3
102936,1,7
102937,4,3
102938,5,3
102939,2,7
102940,77,3
102941,14,1
102942,0,3
102943,48,1
102944,55,6
102945,15,2
102946,65,6
102947,75,4
102948,31,3
102949,33,3
102950,64,4
102951,4,3
102952,70,6
102953,42,1
102954,41,4
102955,14,4
102956,38,3
